Time,ax,ay,az,gx,gy ,gz ,r ,p,y,manual,heart
58079,0.98,0.164,0.208,2.02,-1.6,2.85,-74.439,39.056,39.095,0,390
58099,0.988,0.172,0.212,1.67,1.32,0.42,-74.901,39.591,38.869,0,412
58120,0.988,0.152,0.2,-2.16,3.62,2.92,-75.74,37.238,38.839,0,418
58141,0.996,0.14,0.188,0.42,2.09,4.38,-76.763,36.677,39.031,0,395
58162,0.996,0.16,0.196,0.28,3.06,3.62,-75.752,39.229,38.744,0,340
58182,0.992,0.168,0.212,-0.49,3.13,2.71,-74.753,38.398,38.803,0,304
58204,0.988,0.168,0.2,1.67,1.74,1.32,-75.197,40.033,38.803,0,294
58224,0.988,0.176,0.192,0.97,3.13,3.27,-75.237,42.514,38.803,0,294
58246,0.972,0.16,0.188,1.11,1.04,3.2,-75.071,38.11,38.803,0,294
58266,0.972,0.148,0.196,2.5,1.18,3.2,-75.648,36.504,38.803,0,317
58287,0.972,0.156,0.196,0.56,1.81,3.27,-75.526,35.963,38.714,0,326
58308,0.984,0.148,0.196,0.83,2.3,3.13,-75.991,37.059,38.818,0,333
58329,0.984,0.152,0.204,0.14,2.99,3.62,-75.51,36.692,38.898,0,333
58349,0.996,0.156,0.2,-0.14,2.92,3.69,-75.718,37.957,38.794,0,325
58371,0.988,0.16,0.204,-0.83,2.09,3.69,-75.302,38.11,38.929,0,307
58391,0.984,0.164,0.196,-0.77,1.53,3.41,-75.446,39.923,38.929,0,301
58412,0.98,0.172,0.196,-0.56,1.53,3.62,-75.446,39.923,38.929,0,300
58433,0.976,0.164,0.204,-0.14,0.77,3.62,-74.745,38.93,38.929,0,306
58454,0.98,0.152,0.212,-0.28,0.83,3.2,-75.073,37.571,38.929,0,328
58475,0.98,0.148,0.216,0.77,0.7,1.53,-75.046,34.421,38.713,0,324
58496,0.984,0.148,0.196,0.21,1.81,2.99,-75.991,37.059,38.832,0,332
58516,0.984,0.148,0.196,-0.97,1.95,3.62,-75.991,37.059,38.728,0,337
58537,0.98,0.156,0.196,-0.42,1.25,3.62,-75.667,38.52,38.86,0,499
58558,0.984,0.164,0.204,-1.6,0.97,3.13,-75.11,38.799,38.828,0,189
58578,0.992,0.172,0.228,-2.85,0.35,3.41,-73.944,37.033,38.828,0,301
58600,0.988,0.152,0.16,1.11,-1.39,2.57,-75.791,43.028,38.828,0,316
58620,0.976,0.164,0.204,-1.53,1.74,2.85,-75.319,36.873,38.828,0,323
58642,0.98,0.156,0.216,-2.92,2.64,3.41,-75.865,38.37,38.828,0,344
58662,0.98,0.156,0.2,1.88,0.07,2.3,-75.495,37.957,38.611,0,366
58683,0.992,0.14,0.192,2.3,1.04,2.23,-76.535,36.101,38.744,0,377
58704,0.98,0.14,0.196,1.88,0.35,2.09,-76.197,35.54,38.707,0,397
58725,0.988,0.156,0.2,0.56,2.09,3.06,-75.607,37.957,38.635,0,405
58745,0.996,0.164,0.208,0.28,2.16,2.99,-75.113,38.257,38.662,1,393
58767,0.992,0.16,0.208,1.18,1.81,2.78,-75.131,37.571,38.662,1,379
58787,0.988,0.164,0.204,0.35,1.88,2.09,-75.14,40.033,38.662,1,347
58808,0.984,0.164,0.2,0.14,1.53,2.92,-75.319,36.873,38.662,1,315
58829,0.984,0.14,0.18,0.9,3.55,2.43,-76.958,37.878,38.662,1,309
58850,0.98,0.156,0.212,0.83,3.06,3.06,-74.972,36.35,38.969,1,328
58870,0.98,0.152,0.188,0.63,3.34,2.71,-76.148,38.959,38.684,1,335
58892,0.988,0.156,0.216,0.42,2.78,2.23,-74.913,35.84,38.583,1,341
58912,0.98,0.156,0.196,-0.28,2.71,2.16,-75.667,38.52,38.843,1,340
58934,0.992,0.164,0.208,-1.46,2.02,2.3,-75.056,38.257,38.876,1,318
58954,0.996,0.164,0.212,0.35,2.16,2.02,-74.886,37.728,38.876,1,312
58975,0.992,0.164,0.208,-1.32,3.27,2.02,-75.017,37.045,38.876,1,305
58996,0.988,0.16,0.204,-1.32,3.06,1.74,-75.188,37.571,38.876,1,303
59017,0.984,0.152,0.212,0,2.02,2.37,-75.158,35.642,38.876,1,307
59037,0.976,0.152,0.212,-0.56,1.81,1.95,-75.042,35.642,38.789,1,330
59059,0.98,0.156,0.2,0.28,1.81,2.09,-75.495,37.957,38.874,1,329
59079,0.976,0.148,0.204,0.77,1.39,2.16,-75.526,35.963,38.732,1,349
59100,0.976,0.156,0.204,-0.83,2.02,1.95,-75.264,37.408,38.909,1,342
59121,0.984,0.168,0.208,0.49,1.46,1.81,-74.726,36.532,38.7,1,314
59142,0.988,0.156,0.212,0.97,0.97,1.95,-75.392,39.355,38.7,1,309
59163,0.98,0.168,0.208,-0.97,1.53,1.81,-75.279,39.355,38.7,1,347
59184,0.988,0.152,0.2,-0.07,0.97,2.3,-75.74,37.238,38.7,1,376
59204,0.98,0.16,0.22,0.28,0.28,2.16,-74.492,36.03,38.7,1,175
59226,0.98,0.156,0.204,1.88,-0.14,1.67,-75.321,37.408,38.84,1,337
59246,0.976,0.156,0.176,0.7,0.35,2.37,-76.457,41.556,38.873,1,347
59267,0.98,0.148,0.228,-2.09,1.67,1.25,-74.503,32.991,38.797,1,356
59288,0.968,0.164,0.192,-2.43,2.16,2.43,-75.385,40.506,38.782,1,364
59309,0.988,0.16,0.208,4.03,-0.9,1.88,-74.971,35.84,38.881,1,351
59329,0.996,0.156,0.196,3.97,0.49,1.18,-75.423,40.033,38.793,1,351
59351,0.996,0.164,0.204,1.67,1.46,1.53,-74.304,36.873,38.793,1,360
59371,0.992,0.176,0.2,1.39,1.39,2.37,-74.973,41.351,38.793,1,368
59392,0.984,0.172,0.212,1.6,1.11,2.43,-74.5,39.056,38.793,1,371
59413,0.976,0.16,0.2,1.39,0.77,2.64,-75.301,38.663,38.771,1,376
59433,0.976,0.16,0.2,0.97,0.77,2.71,-75.301,38.663,39.071,1,350
59454,0.98,0.16,0.212,1.18,0.9,2.02,-74.841,37.045,39.123,1,331
59475,0.98,0.156,0.192,-0.28,0.97,2.23,-74.302,36.706,39.061,1,326
59496,0.98,0.172,0.212,0,1.74,2.23,-75.943,41.714,39.088,1,312
59517,0.984,0.164,0.2,0.07,1.6,2.57,-74.833,40.138,39.188,1,305
59538,0.992,0.168,0.208,1.53,0.56,2.3,-74.921,38.93,39.188,1,298
59558,0.984,0.172,0.196,-0.28,1.18,2.3,-75.163,41.272,39.188,1,299
59580,0.988,0.168,0.208,-0.21,0.56,2.78,-74.863,38.93,39.188,1,301
59600,0.984,0.164,0.196,-0.49,1.39,2.71,-75.446,39.923,39.188,1,320
59621,0.98,0.164,0.204,-1.18,1.25,2.92,-75.051,38.799,39.265,1,328
59642,0.984,0.156,0.196,0.35,0.83,2.64,-75.723,38.52,39.198,1,331
59663,0.976,0.16,0.2,0,0.83,2.57,-75.472,39.229,39.201,1,332
59683,0.98,0.16,0.2,0.14,0.07,2.78,-74.94,38.257,38.989,1,330
59705,0.988,0.168,0.204,-0.49,-0.35,3.97,-74.726,39.591,39.02,1,314
59725,0.988,0.172,0.2,-0.63,-0.42,3.55,-75.057,40.699,39.02,1,302
59746,0.988,0.168,0.2,-0.56,-0.14,3.41,-75.197,40.033,39.02,1,301
59767,0.988,0.168,0.196,-0.7,0.35,3.06,-75.363,40.604,39.02,1,313
59788,0.98,0.156,0.2,-0.14,0.56,2.57,-75.495,37.957,39.02,1,441
59808,0.988,0.152,0.196,1.11,1.53,2.64,-75.913,37.797,38.998,1,235
59830,0.976,0.168,0.208,0.21,-0.14,2.64,-75.279,39.355,38.901,1,359
59850,0.976,0.152,0.136,1.25,-0.21,2.57,-76.528,46.401,38.859,1,349
59872,0.972,0.156,0.228,-1.53,2.02,2.02,-74.122,36.873,38.866,1,345
59892,0.976,0.168,0.172,-2.99,1.74,2.78,-76.167,44.329,38.943,1,333
59913,0.992,0.16,0.196,2.92,-0.21,2.71,-75.697,39.229,38.943,1,333
59934,1,0.152,0.184,2.02,2.37,1.18,-76.582,39.563,38.943,1,337
59955,0.992,0.172,0.212,0.77,2.92,2.3,-74.619,39.056,38.943,1,346
59975,0.992,0.164,0.2,0.7,3.27,1.88,-75.392,39.355,38.943,1,374
59997,0.984,0.168,0.192,0,3.2,1.88,-75.47,41.189,38.936,1,387
60017,0.976,0.164,0.2,0.9,2.23,2.3,-75.415,39.229,39.032,1,382
60038,0.976,0.152,0.196,1.67,1.95,2.43,-75.015,37.571,39.02,1,358
60059,0.98,0.16,0.196,0.63,1.46,1.95,-75.279,39.355,38.975,1,339
60080,0.988,0.16,0.188,1.39,0.97,2.23,-75.977,40.403,39.171,1,311
60101,0.988,0.176,0.212,-1.53,2.37,2.57,-74.423,39.702,39.171,1,304
60122,0.992,0.172,0.196,-0.77,2.37,3.06,-75.277,41.272,39.171,1,306
60142,0.988,0.164,0.192,0.83,1.6,2.43,-75.669,40.506,39.171,1,306
60164,0.98,0.164,0.216,0.21,1.18,2.23,-74.537,37.211,39.171,1,326
60184,0.98,0.168,0.2,-0.14,1.46,2.71,-75.669,40.506,39.237,1,339
60205,0.984,0.16,0.2,0,1.39,2.5,-75.359,38.663,39.208,1,344
60226,0.98,0.164,0.196,-1.18,1.53,2.37,-74.855,39.475,39.14,1,342
60247,0.98,0.164,0.2,0.83,0.83,2.5,-75.221,39.355,39.127,1,341
60267,0.988,0.172,0.2,-0.63,1.11,2.43,-75.057,40.699,39.088,1,322
60289,0.984,0.164,0.204,0.42,0.83,2.5,-75.11,38.799,39.088,1,323
60309,0.988,0.168,0.2,0.97,0.7,2.43,-75.197,40.033,39.088,1,317
60329,0.988,0.172,0.2,0.14,1.11,2.3,-75.057,40.699,39.088,1,308
60351,0.984,0.172,0.196,-0.28,1.25,2.5,-75.163,41.272,39.088,1,315
60371,0.972,0.164,0.184,-1.04,0.9,2.92,-75.241,41.189,39.298,1,358
60392,0.964,0.172,0.196,0.9,0.83,2.92,-75.39,39.923,39.016,1,411
60413,0.988,0.164,0.2,1.53,1.18,2.78,-75.383,41.858,39.23,1,258
60434,0.984,0.176,0.196,2.78,0.63,1.88,-75.018,41.926,39.103,1,360
60455,0.98,0.184,0.18,0.9,-1.32,1.6,-75.289,45.633,39.083,1,334
60476,0.98,0.164,0.2,-1.39,1.18,1.32,-75.221,39.355,39.083,1,333
60496,0.976,0.18,0.176,-2.3,-0.35,2.78,-75.542,45.647,39.083,1,337
60518,0.984,0.164,0.204,3.97,-1.81,2.57,-75.11,38.799,39.083,1,335
60538,1.004,0.164,0.188,2.09,-0.21,1.67,-75.446,39.923,39.083,1,347
60559,0.984,0.164,0.208,2.02,0.9,2.09,-75.302,38.11,39.008,1,382
60580,0.992,0.16,0.188,1.74,1.11,2.16,-75.745,41.788,39.162,1,391
60601,0.98,0.168,0.196,1.39,0.07,2.43,-75.248,40.604,39.406,1,395
60621,0.976,0.156,0.184,3.06,-0.35,2.78,-76.123,40.295,39.333,1,383
60643,0.984,0.164,0.188,2.09,0.7,2.5,-75.779,41.103,39.244,1,342
60663,0.988,0.18,0.192,3.27,0.56,3.41,-75.09,43.156,39.272,1,321
60685,0.988,0.18,0.192,2.16,1.32,3.97,-75.09,43.156,39.272,1,309
60705,0.988,0.188,0.22,0.56,2.37,5.36,-73.68,40.518,39.272,1,309
60726,0.996,0.184,0.184,1.04,2.92,4.52,-75.655,44.36,39.272,1,307
60747,0.976,0.18,0.176,0,1.81,4.73,-74.914,39.475,39.253,1,336
60768,0.984,0.16,0.204,0.97,1.39,2.64,-75.669,40.506,39.203,1,343
60788,0.976,0.164,0.188,-0.7,3.69,3.69,-75.667,41.103,39.144,1,345
60810,0.968,0.16,0.2,0.9,2.37,3.55,-75.185,38.663,39.181,1,346
60830,0.98,0.172,0.196,0.42,1.6,2.78,-75.105,41.272,39.038,1,325
60851,0.972,0.172,0.188,1.32,0.9,2.99,-75.316,42.458,39.023,1,319
60872,0.984,0.176,0.188,1.46,0.28,3.27,-75.339,43.115,39.023,1,325
60893,0.984,0.164,0.196,2.37,0.63,3.62,-75.669,40.506,39.023,1,320
60913,0.992,0.164,0.2,1.81,1.39,3.97,-75.224,38.799,39.023,1,310
60935,0.988,0.156,0.2,2.3,1.53,4.03,-75.359,38.663,39.023,1,334
60955,0.98,0.16,0.192,2.43,1.53,4.31,-75.698,39.809,39.1,0,343
60977,0.98,0.16,0.192,3.2,1.04,4.45,-75.698,39.809,39.214,0,426
60997,0.976,0.16,0.188,3.48,0.56,4.8,-75.811,40.403,39.019,0,272
61018,0.984,0.176,0.2,3.55,0.63,5.08,-74.856,41.351,39.01,0,340
61039,0.976,0.176,0.14,4.45,-1.25,4.52,-77.03,51.503,39.135,0,332
61060,0.996,0.172,0.236,-0.9,1.53,3.69,-73.664,36.088,39.135,0,339
61080,0.972,0.188,0.176,-3.55,0.9,5.98,-75.21,46.276,39.135,0,338
61102,0.98,0.172,0.192,0,0.21,4.73,-75.277,41.272,39.135,0,342
61122,0.988,0.152,0.18,0.7,-0.14,3.06,-76.504,40.917,39.135,0,368
61143,0.988,0.176,0.192,-1.46,1.74,4.03,-75.237,42.514,39.05,0,381
61164,0.988,0.172,0.184,-1.6,1.81,4.1,-75.704,43.073,39.002,0,386
61185,0.988,0.172,0.18,-0.42,1.6,3.83,-75.862,43.701,38.987,0,392
61205,0.992,0.168,0.188,0.07,1.32,3.48,-75.745,41.788,38.743,0,370
61227,0.996,0.16,0.184,0.63,1.25,2.37,-76.249,41.012,38.773,0,336
61247,0.988,0.156,0.196,0,1.88,2.92,-75.968,37.797,38.773,0,314
61268,0.988,0.152,0.188,0.49,2.71,3.27,-76.416,42.277,38.773,0,304
61289,0.984,0.164,0.204,-0.35,3.27,3.69,-74.492,36.03,38.773,0,303
61309,0.976,0.152,0.168,0.49,1.95,3.48,-76.937,42.141,38.773,0,323
61331,0.98,0.168,0.2,-0.42,2.43,3.97,-75.082,40.033,38.796,0,335
61351,0.98,0.156,0.184,0.21,1.6,3.83,-76.177,40.295,38.906,0,342
61372,0.988,0.152,0.192,0.42,1.39,4.45,-76.085,38.37,38.721,0,342
61393,0.996,0.16,0.192,0.56,2.5,5.01,-75.919,39.809,38.826,0,334
61414,0.988,0.164,0.188,-0.42,2.23,5.22,-75.834,41.103,38.7,0,319
61434,0.984,0.16,0.208,0.28,1.46,4.94,-75.503,39.923,38.7,0,314
61456,0.988,0.168,0.2,0.42,0.7,4.94,-75.336,39.355,38.7,0,316
61476,0.988,0.16,0.208,1.39,0.28,5.01,-75.85,37.238,38.7,0,320
61497,0.98,0.144,0.184,1.11,0.83,4.73,-76.596,38.05,38.7,0,321
61518,0.984,0.152,0.188,1.25,1.11,3.9,-76.202,38.959,38.572,0,332
61539,0.976,0.156,0.188,0.7,1.04,2.71,-75.953,39.688,38.617,0,338
61559,0.988,0.152,0.192,1.25,0.56,2.3,-76.085,38.37,38.492,0,431
61581,0.984,0.148,0.188,2.02,0.7,2.16,-76.339,38.214,38.635,0,249
61601,0.996,0.156,0.208,1.25,0.63,2.09,-75.491,37.408,38.485,0,286
61623,0.988,0.152,0.18,6.26,-1.74,1.04,-78.04,46.552,38.485,0,320
61643,0.98,0.164,0.204,1.04,0.35,2.43,-75.677,36.692,38.485,0,321
61664,0.98,0.164,0.192,-3.97,3.76,2.3,-75.557,40.506,38.485,0,328
61685,0.972,0.164,0.164,-0.7,1.18,3.76,-76.585,45.003,38.485,0,344
61706,0.996,0.148,0.18,1.74,0.97,2.99,-76.837,39.431,38.765,0,363
61726,0.996,0.152,0.176,0.07,0.83,2.43,-76.863,40.818,38.75,0,381
61748,0.992,0.156,0.18,0.83,2.5,2.02,-76.504,40.917,38.712,0,391
61768,0.992,0.156,0.176,-0.9,3.62,3.34,-76.668,41.556,38.499,0,399
61789,0.992,0.168,0.172,-0.35,2.5,4.03,-76.36,41.637,38.52,0,371
61810,0.988,0.156,0.184,0.28,2.71,3.48,-76.374,42.982,38.52,0,345
61831,1,0.152,0.18,0.7,2.78,1.32,-76.634,39.563,38.52,0,323
61852,1.008,0.16,0.164,0.83,4.31,1.81,-77.2,44.296,38.52,0,309
61873,0.988,0.16,0.2,-0.28,5.22,2.09,-75.472,38.663,38.52,0,317
61893,0.98,0.16,0.164,-1.53,7.17,2.64,-76.847,44.296,38.824,0,335
61915,0.976,0.152,0.176,-0.49,6.12,3.2,-76.604,40.818,38.58,0,343
61935,0.98,0.152,0.2,-1.39,6.19,3.55,-75.628,37.238,38.79,0,347
61956,0.988,0.148,0.192,-1.39,4.1,2.43,-75.611,38.52,38.745,0,346
61977,0.992,0.156,0.204,0.28,4.45,2.99,-75.188,37.571,38.745,0,328
61998,1,0.156,0.204,-0.28,5.43,4.24,-75.145,36.35,38.745,0,318
62018,0.988,0.156,0.208,0.77,4.87,4.03,-75.262,36.873,38.745,0,317
62040,0.992,0.164,0.204,0.9,4.31,4.45,-75.224,38.799,38.745,0,319
62060,0.988,0.168,0.2,1.04,2.71,4.73,-75.197,40.033,38.745,0,318
62082,0.976,0.164,0.2,0.42,2.57,5.57,-75.163,39.355,38.672,0,346
62102,0.976,0.168,0.196,0.21,2.99,5.36,-75.19,40.604,38.671,0,342
62123,0.988,0.164,0.192,-1.67,4.31,5.22,-75.311,40.033,38.753,0,345
62144,0.988,0.164,0.204,-3.13,5.15,4.87,-75.586,39.229,38.725,0,345
62164,0.992,0.16,0.204,-4.1,5.91,4.38,-75.262,36.873,38.739,0,384
62185,0.976,0.144,0.212,-2.92,5.98,3.62,-75.293,34.189,38.709,0,311
62206,0.968,0.14,0.232,-2.5,5.08,2.85,-74.367,31.111,38.709,0,219
62227,0.976,0.128,0.192,2.57,3.06,3.55,-76.704,33.693,38.709,0,320
62247,0.98,0.132,0.224,0.56,2.57,5.57,-75.147,30.512,38.709,0,331
62269,0.988,0.144,0.228,-3.2,5.08,4.31,-74.739,32.278,38.665,0,360
62289,0.988,0.144,0.2,0.9,4.31,4.73,-76,35.757,38.459,0,367
62311,0.996,0.136,0.216,5.84,2.71,3.27,-75.505,30.966,38.615,0,376
62331,0.992,0.14,0.208,3.55,3.97,1.67,-75.319,36.873,38.436,0,384
62352,0.992,0.156,0.22,2.5,5.84,1.67,-74.671,36.03,38.437,0,376
62373,0.98,0.164,0.2,1.88,5.57,1.46,-75.221,39.355,38.49,0,376
62394,0.984,0.164,0.204,1.67,4.52,1.32,-75.11,38.799,38.49,0,371
62414,0.976,0.156,0.208,1.04,4.94,1.32,-75.089,36.873,38.49,0,352
62436,0.976,0.148,0.212,0.77,4.94,0.14,-75.168,34.922,38.49,0,326
62456,0.972,0.144,0.208,1.95,4.94,-1.11,-75.417,34.698,38.49,0,334
62478,0.988,0.136,0.212,-0.56,6.54,0.14,-74.022,32.787,38.999,0,335
62498,0.972,0.14,0.22,0.56,6.12,0.49,-75.417,34.698,38.956,0,340
62519,0.976,0.144,0.22,1.53,5.63,1.04,-74.503,32.991,38.922,0,341
62540,0.988,0.152,0.236,1.95,4.1,1.88,-74.144,32.787,39.185,0,327
62561,0.984,0.152,0.236,0.7,3.62,1.25,-74.083,32.787,39.188,0,320
62581,0.988,0.144,0.24,1.11,3.2,0.83,-74.189,30.966,39.188,0,314
62603,0.984,0.152,0.244,0.28,3.97,0.9,-73.72,31.923,39.188,0,312
62623,0.972,0.148,0.236,1.74,3.55,0.9,-74.014,32.095,39.188,0,310
62644,0.956,0.148,0.232,1.53,2.71,1.25,-73.947,32.537,39.188,0,329
62665,0.964,0.152,0.232,1.46,2.02,1.67,-74.017,33.234,39.372,0,342
62686,0.956,0.152,0.244,1.88,1.11,1.81,-73.896,33.92,39.416,0,344
62706,0.972,0.152,0.236,1.67,0.83,1.81,-73.657,34.138,39.295,0,358
62728,0.972,0.164,0.24,0.97,0.77,1.74,-73.356,34.349,39.363,0,336
62748,0.98,0.168,0.24,0.77,0.97,2.16,-73.362,34.995,39.472,0,322
62770,0.976,0.176,0.232,0.07,1.11,2.3,-73.392,37.187,39.472,0,320
62790,0.972,0.168,0.24,-0.14,0.9,2.3,-73.233,34.995,39.472,0,405
62811,0.972,0.156,0.236,0.42,0.49,2.5,-73.778,33.468,39.472,0,274
62832,0.976,0.164,0.24,-0.97,-0.21,2.64,-73.045,33.909,39.472,0,256
62853,0.968,0.152,0.212,5.15,-2.71,1.88,-75.866,41.637,39.45,0,344
62873,0.956,0.168,0.22,0.63,-1.39,2.43,-73.657,34.138,39.585,0,358
62895,0.972,0.156,0.232,-4.1,0.7,2.09,-73.959,33.92,39.399,0,365
62915,0.964,0.176,0.216,-0.07,-0.83,3.13,-73.885,39.177,39.406,0,365
62936,0.984,0.148,0.22,4.24,-2.92,1.67,-74.925,33.932,39.507,0,350
62957,0.984,0.168,0.216,3.06,-2.09,1.04,-74.465,37.878,39.507,0,354
62978,0.988,0.172,0.224,2.23,-0.35,1.67,-74.053,37.522,39.507,0,360
62998,0.984,0.176,0.216,1.46,0.56,2.71,-74.196,39.177,39.507,0,370
63020,0.98,0.168,0.212,2.5,-0.49,3.2,-74.476,37.211,39.507,0,382
63040,0.972,0.16,0.216,2.23,0,2.85,-74.282,37.878,39.569,0,374
63062,0.976,0.168,0.212,1.67,0.07,3.13,-74.302,36.706,39.505,0,349
63082,0.964,0.16,0.216,-0.28,0.21,1.81,-74.425,36.532,39.507,0,337
63102,0.976,0.16,0.216,0.77,0.07,2.71,-74.607,36.532,39.54,0,332
63124,0.98,0.172,0.208,0.63,2.5,3.76,-74.607,39.591,39.454,0,312
63144,0.976,0.168,0.2,1.46,1.18,3.62,-75.023,40.033,39.454,0,307
63165,0.988,0.164,0.216,1.95,0.28,3.48,-74.656,37.211,39.454,0,305
63186,0.988,0.168,0.22,1.32,-0.07,3.55,-74.354,37.369,39.454,0,309
63207,0.98,0.172,0.22,0.7,-0.77,2.23,-73.948,39.177,39.454,0,317
63227,0.98,0.164,0.22,2.09,0.56,2.37,-74.484,36.706,39.447,0,329
63249,0.976,0.16,0.216,0.14,1.25,3.69,-74.607,36.532,39.54,0,334
63269,0.968,0.164,0.22,1.11,0.21,2.85,-74.179,36.706,39.467,0,339
63291,0.968,0.156,0.212,1.74,-0.14,2.16,-74.794,36.35,39.454,0,340
63311,0.984,0.168,0.224,3.13,-0.07,3.48,-74.122,36.873,39.327,0,311
63332,0.976,0.164,0.212,2.02,-0.63,4.1,-74.649,37.728,39.327,0,325
63353,0.98,0.168,0.208,1.46,-0.28,4.45,-74.745,38.93,39.327,0,312
63374,0.984,0.164,0.216,2.57,-1.25,4.73,-74.768,37.728,39.327,0,304
63394,0.984,0.164,0.22,1.81,-0.9,5.08,-74.768,37.728,39.327,0,314
63416,0.972,0.164,0.22,1.67,-1.39,5.08,-74.241,36.706,39.362,0,364
63436,0.972,0.156,0.2,1.95,-1.6,5.57,-75.38,37.957,39.428,0,412
63457,0.98,0.16,0.216,-0.21,-1.46,5.43,-74.667,36.532,39.057,0,221
63478,0.98,0.168,0.192,3.62,-1.39,4.87,-75.414,41.189,39.056,0,342
63499,0.976,0.172,0.196,2.5,-2.71,4.8,-75.047,41.272,39.237,0,327
63520,0.984,0.168,0.216,-3.69,-0.9,2.85,-74.465,37.878,39.237,0,329
63541,0.98,0.16,0.188,-0.97,-0.21,1.95,-75.356,41.189,39.237,0,330
63561,0.988,0.164,0.212,3.06,-2.3,5.15,-75.329,35.642,39.237,0,336
63583,0.988,0.148,0.208,2.23,-1.88,4.52,-75.684,37.238,39.237,0,349
63603,0.98,0.156,0.208,1.6,-1.81,2.85,-75.147,36.873,39.184,0,381
63624,0.996,0.16,0.196,2.3,-0.56,3.34,-75.752,39.229,39.223,0,402
63645,0.992,0.156,0.2,1.39,0.07,4.38,-75.663,37.957,38.977,0,410
63666,0.98,0.156,0.192,1.95,0.35,4.66,-75.838,39.097,39.128,0,392
63687,0.992,0.16,0.192,1.32,0.77,4.24,-75.865,39.809,38.899,0,338
63708,0.992,0.16,0.2,-0.97,2.02,3.62,-75.529,38.663,38.929,0,307
63728,0.996,0.152,0.192,1.88,2.71,3.27,-76.256,38.959,38.929,0,299
63750,0.98,0.164,0.216,1.88,2.16,3.76,-75.667,38.52,38.929,0,296
63770,0.988,0.164,0.2,0.77,2.02,3.48,-75.336,39.355,38.929,0,304
63791,0.984,0.144,0.196,2.37,1.46,3.9,-76.122,36.307,38.951,0,325
63812,0.98,0.152,0.196,0.7,1.25,3.41,-75.803,37.797,38.956,0,334
63833,0.98,0.152,0.196,-0.07,1.39,3.83,-75.803,37.797,38.876,0,339
63853,0.984,0.148,0.192,-0.42,1.39,3.62,-76.166,37.629,38.979,0,337
63875,0.988,0.16,0.204,-0.77,2.16,3.48,-75.302,38.11,39.068,0,324
63895,0.992,0.148,0.216,-0.9,1.25,3.13,-75.397,34.922,38.891,1,311
63917,0.992,0.152,0.204,-0.56,1.11,3.06,-75.566,36.692,38.891,1,312
63937,0.984,0.16,0.2,-0.07,1.46,2.92,-75.833,38.52,38.891,1,306
63958,0.988,0.152,0.196,0.49,0.83,3.27,-75.913,37.797,38.891,1,306
63979,0.976,0.148,0.188,0.7,0.83,3.34,-76.231,38.214,38.891,1,342
64000,0.988,0.148,0.188,0.63,0.63,3.2,-76.392,38.214,38.78,1,347
64020,0.984,0.152,0.2,0.42,0.49,3.13,-75.684,37.238,38.618,1,340
64041,0.984,0.148,0.2,0,0.97,2.85,-75.816,36.504,38.648,1,344
64062,0.988,0.152,0.196,0.14,0.83,3.06,-75.586,39.229,38.838,1,335
64082,0.984,0.156,0.2,0.42,0.77,2.92,-75.529,38.663,38.728,1,482
64104,0.992,0.156,0.2,-1.67,1.18,3.13,-75.088,39.475,38.728,1,179
64124,0.992,0.152,0.204,-0.97,0.9,3.13,-75.622,36.692,38.728,1,317
64145,0.976,0.156,0.176,2.71,-1.11,2.64,-76.457,41.556,38.728,1,323
64166,0.98,0.144,0.192,-2.23,0.14,3.97,-76.245,36.873,38.728,1,351
64187,0.992,0.148,0.176,-4.1,4.03,3.27,-76.954,40.064,38.632,1,364
64208,0.98,0.156,0.188,1.67,-0.28,3.41,-76.008,39.688,38.751,1,375
64229,0.968,0.136,0.18,1.67,-1.46,3.13,-76.887,37.076,38.735,1,385
64249,0.984,0.14,0.188,0.49,-2.43,0,-75.723,38.52,38.682,1,383
64271,0.992,0.164,0.196,1.53,1.6,-3.41,-75.669,39.355,38.677,1,384
64291,1.012,0.18,0.2,-4.38,5.63,1.81,-74.794,39.056,38.677,1,386
64312,0.984,0.148,0.212,-1.88,4.38,2.43,-75.284,34.922,38.677,1,374
64333,0.992,0.152,0.204,-1.6,4.1,1.88,-75.622,36.692,38.677,1,340
64354,0.988,0.148,0.208,-1.81,3.97,2.78,-75.518,35.436,38.677,1,323
64374,0.976,0.152,0.192,1.04,4.31,1.95,-75.921,38.37,38.712,1,320
64396,0.984,0.156,0.22,0.14,4.38,2.43,-74.678,35.343,38.684,1,321
64416,0.984,0.152,0.188,0.83,3.76,1.74,-75.747,37.797,38.804,1,328
64438,0.98,0.16,0.212,0.14,3.27,2.23,-74.971,35.84,38.663,1,321
64458,0.992,0.164,0.204,0.9,2.64,2.16,-75.056,38.257,38.795,1,309
64479,0.984,0.168,0.208,-0.63,2.64,1.81,-74.804,38.93,38.795,1,306
64500,0.992,0.16,0.2,-0.21,2.57,1.81,-75.529,38.663,38.795,1,302
64521,0.984,0.164,0.208,-0.7,2.57,2.37,-74.94,38.257,38.795,1,303
64541,0.976,0.152,0.204,-1.18,2.92,2.43,-75.396,36.692,38.795,1,313
64563,0.984,0.152,0.208,-1.11,3.13,2.16,-75.334,36.161,38.795,1,328
64583,0.98,0.152,0.204,0.49,3.06,1.88,-75.628,37.238,39.125,1,336
64605,0.98,0.152,0.208,-0.21,3.97,2.02,-75.583,35.963,38.951,1,340
